elevation_m,slope_deg,curvature,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,rainfall_flash_ratio,dist_to_river_km,river_density_km_sqkm,dist_to_road_km,topographic_wetness_index,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,flood_label,state,district
1409.7,30.66,-2.523,3721.3,2856.0,281.7,0.09859992999649982,1.33,0.83,5.27,0.4503061142360983,0.69,False,False,False,False,False,False,False,False,False,False,True,False,0,Karnataka,Uttara Kannada
553.8,4.18,0.175,1329.5,1157.8,146.0,0.1259924059371764,9.47,0.47,11.72,2.054020461297182,0.614,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
5.0,2.51,0.532,1619.2,1249.1,273.2,0.2185425165986721,1.7,2.1,2.17,3.9157615789139584,0.36,False,False,False,False,False,False,False,False,False,True,False,False,1,Bihar,Supaul
212.9,1.66,0.023,457.5,391.0,43.0,0.1096938775510204,4.15,0.14,2.43,2.1140131509631677,0.272,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
314.0,9.34,-0.077,428.7,314.8,48.1,0.15231158961367955,2.0,0.65,2.13,1.517325476015889,0.144,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
976.6,19.14,-0.414,2388.8,1777.5,324.0,0.18217599100365475,5.33,1.39,2.85,1.4570248442053522,0.249,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
55.0,0.44,-0.36,1236.3,1019.4,147.1,0.14415915327322618,0.32,1.12,4.22,5.068038717607806,0.396,False,False,False,False,False,False,False,False,False,True,False,False,1,Uttar Pradesh,Gorakhpur
136.1,0.28,-0.285,1350.0,980.1,123.9,0.12628682091529916,1.08,2.21,2.41,6.158432204674469,0.497,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
812.0,29.0,-1.5,3923.3,3090.0,550.0,0.17793594306049823,0.52,1.99,12.99,1.327196959146724,0.312,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
2166.7,50.57,-2.962,1377.7,1090.2,108.9,0.09979838709677419,2.42,1.1,10.97,-0.01334482863515058,0.669,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
100.4,32.58,0.733,3062.6,2634.0,322.9,0.12254269449715369,3.17,2.35,0.45,1.3438841424989818,0.904,False,False,False,False,False,False,False,False,False,True,False,False,0,Maharashtra,Raigad
865.7,21.96,0.967,2488.1,2085.2,266.2,0.12760042181957626,1.3,1.3,3.97,1.2447591795853608,0.86,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
2326.7,22.92,0.449,1348.5,1168.7,224.2,0.19167307856715396,15.05,0.0,6.93,-1.441795174239434,0.583,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
1136.0,6.44,-0.558,3873.7,2796.2,246.6,0.08815958815958816,0.24,2.11,6.82,2.9744672886041466,0.298,True,False,False,False,False,False,False,False,False,False,False,False,1,Meghalaya,East Khasi Hills
301.3,5.57,-0.409,469.6,377.1,46.6,0.1232478180375562,10.96,0.85,5.71,2.276381409722047,0.265,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Jaisalmer
1426.4,12.34,0.136,2037.9,1663.2,145.9,0.08766975123182309,0.19,1.96,3.47,2.2424554316544825,0.17,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
3034.9,24.01,-0.408,1722.8,1416.0,235.8,0.16640790402258293,9.78,0.92,2.68,0.8285002159011062,0.661,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
61.2,1.33,0.141,1522.2,1312.3,110.7,0.0842914794791746,2.47,1.25,0.97,4.062972980086967,0.564,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
257.8,0.29,-0.261,345.2,296.8,61.5,0.20651443922095367,0.89,1.3,1.41,5.622565018170927,0.351,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
1217.2,13.28,2.791,2532.4,2129.3,317.7,0.14913392479932402,0.26,2.15,0.99,2.254762839793924,0.546,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
382.2,0.21,0.519,1042.5,822.5,69.1,0.08391013964784456,20.39,1.31,2.42,5.952459939805449,0.805,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
559.7,0.52,0.531,860.1,692.6,102.4,0.14763552479815456,5.86,0.62,0.18,4.373621908764299,0.68,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
1224.6,7.28,0.015,3153.4,2572.9,462.7,0.17976611367963014,0.71,1.72,1.64,2.6565308277703212,0.453,False,False,False,True,False,False,False,False,False,False,False,False,1,Assam,Dhemaji
555.0,6.01,0.391,1434.6,1105.2,173.9,0.157204845416742,15.65,0.62,0.6,1.9226211004812643,0.815,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
55.4,0.39,-0.581,1153.0,1001.1,128.6,0.12833050593753118,2.49,2.1,0.49,5.778277420993376,0.615,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
789.5,28.46,-0.761,2184.0,1806.0,392.4,0.21715550636413944,0.09,2.78,1.02,1.6701834500070754,0.752,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
472.1,19.87,1.34,3989.2,3262.9,336.5,0.10309752137014001,10.4,0.41,8.82,0.34441746902257436,0.92,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
856.0,18.91,0.489,3331.2,2633.6,338.9,0.12863432779169512,7.83,0.92,0.68,1.091077425557318,0.864,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
1998.3,38.07,0.281,1045.0,851.5,113.2,0.13278592375366569,7.88,0.97,1.13,0.3119556256328805,0.725,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
492.2,2.24,-0.156,938.3,760.4,66.4,0.08720777515103757,0.59,0.33,3.17,2.3972713643118015,0.138,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
63.3,3.5,0.712,985.3,848.4,113.6,0.13374146456322109,1.14,2.65,4.64,3.8058199696003916,0.695,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
80.0,40.58,-0.613,2983.7,2107.6,388.7,0.1843403205918619,2.26,1.83,0.49,0.8124228985049886,0.232,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
2735.8,29.51,0.952,1294.1,1100.9,201.6,0.1829567111353117,12.6,0.85,0.09,0.5178622497731374,0.58,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
1595.3,17.62,-1.469,3332.9,2793.6,416.9,0.14918056251341874,10.46,1.16,8.9,1.378065077634895,0.65,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
456.1,4.69,-0.009,1326.6,969.0,145.3,0.1497938144329897,8.05,0.69,6.83,2.26483508553712,0.59,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
3201.3,22.58,-0.709,1423.4,1207.9,126.6,0.10472330217553147,3.91,0.67,0.31,0.6160650924119305,0.707,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
362.2,17.0,0.792,2887.9,2233.9,229.7,0.10277864781421987,0.53,1.97,3.12,1.912599297797375,0.64,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
441.3,7.96,-1.09,3279.4,2318.6,426.5,0.18386790826004484,2.71,1.25,2.68,2.2674397424931474,0.479,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
284.8,10.24,0.097,2857.2,2421.3,387.9,0.16013705981918008,1.84,2.81,0.92,2.7793512030627934,0.807,False,False,False,False,False,False,False,True,False,False,False,False,1,Karnataka,Uttara Kannada
2186.4,12.29,0.787,2861.4,2407.2,473.8,0.19674445644049499,1.35,0.74,18.75,1.349583951477684,0.359,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
393.7,1.69,-0.297,849.7,635.5,85.0,0.1335428122545169,7.81,0.0,2.91,1.2206232782874151,0.697,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
80.8,6.61,0.486,683.6,597.4,78.9,0.13185160427807488,1.73,1.51,5.65,2.6314272026329917,0.648,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
340.2,7.32,-0.776,339.1,269.7,27.4,0.10121906169190986,7.58,0.01,9.39,-0.15511980344436724,0.269,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
2849.2,15.15,0.793,1055.3,749.0,124.7,0.16626666666666667,5.84,0.91,11.26,1.3164834049533258,0.455,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
112.5,2.83,0.123,1228.3,991.8,80.8,0.08138597904915391,5.9,2.41,2.39,3.92741932646867,0.529,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
2002.5,33.55,2.025,1835.8,1375.1,155.1,0.11270983213429257,17.49,0.49,1.42,-0.11686549131751592,0.393,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
332.4,3.55,-0.202,407.2,336.3,73.9,0.21909279573080345,3.55,0.5,4.09,2.269172943290255,0.199,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
410.2,2.23,-0.202,955.9,719.0,76.0,0.10555555555555556,8.46,1.05,1.88,3.385482199401031,0.31,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
1257.3,21.92,2.62,2206.0,1715.5,231.6,0.13492572094378094,0.09,1.36,4.29,1.2887377525197579,0.217,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
481.0,3.27,0.328,1192.9,984.5,152.8,0.15504819888381532,0.2,0.88,8.98,2.8421476989943515,0.721,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
326.1,12.2,-0.496,1031.2,745.9,120.0,0.1606640781898514,6.21,0.1,1.74,-0.07792193555912581,0.11,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
827.4,8.48,-2.482,2482.2,2050.4,200.3,0.09764063566344935,1.39,3.06,2.41,3.0537492706597567,0.576,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
492.9,17.46,-2.957,2754.8,2111.1,263.6,0.12480469674731312,2.48,1.28,1.23,1.4787547948498316,0.487,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
1102.6,8.31,-1.439,4035.4,3240.5,350.9,0.10825235230603115,1.79,2.15,3.65,2.734651053806703,0.41,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
2464.3,26.03,-2.634,1597.1,1339.8,224.8,0.16766109785202865,5.41,0.51,0.76,0.22236330608292795,0.222,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
305.6,1.18,0.341,1052.6,788.2,123.1,0.15598073998986314,28.43,0.24,2.5,2.8037614680987746,0.127,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
171.1,1.32,-0.247,411.5,294.3,31.9,0.10802573653911275,6.92,0.25,3.23,2.720596160232245,0.311,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
557.2,22.76,-1.108,2421.9,1755.9,230.5,0.13119699470658547,6.44,1.79,5.07,1.5051731400535886,0.785,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
72.1,2.1,-0.075,1187.5,862.2,158.2,0.18327154772937904,3.58,1.74,1.44,3.9156072639125825,0.425,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
51.5,6.97,0.404,593.1,493.4,43.8,0.08859223300970874,0.67,1.87,8.38,2.77969531582062,0.618,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
361.3,0.35,-0.252,960.2,805.1,79.7,0.09887110780300211,4.65,0.3,3.19,4.181745919012388,0.77,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
504.0,4.02,0.593,1049.3,795.3,154.4,0.19389677257315083,11.53,0.66,7.1,2.3808654161612504,0.16,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
357.9,5.63,0.21,854.3,605.2,132.9,0.21923457604750907,10.93,0.42,0.39,1.6629653087624694,0.498,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
456.9,4.06,-0.575,1479.1,1122.6,140.1,0.12468850124599502,6.05,0.12,1.7,1.131240564495783,0.694,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1006.8,13.18,-1.486,2375.3,1883.4,390.7,0.20733389938441943,3.0,2.85,11.82,2.53347192030753,0.672,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Kodagu
3249.9,12.27,3.465,1292.1,1090.4,162.5,0.1488913322338281,12.35,0.13,1.86,0.055940999734926666,0.85,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
713.0,21.43,-0.117,4082.6,3300.7,550.0,0.16658085228821518,1.88,2.05,6.09,1.7006869586062783,0.199,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Morigaon
380.6,2.46,0.352,973.2,847.8,166.5,0.19615928369462773,1.7,0.54,8.26,2.7011637737668193,0.339,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
757.4,33.03,-0.025,3249.5,2426.6,258.8,0.1066073488218817,1.35,0.96,1.25,0.4888176013744022,0.787,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
2285.6,17.24,-0.546,1061.2,920.8,160.0,0.17357344326318075,19.45,0.6,0.93,0.8134862911823191,0.444,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1811.0,28.86,1.656,1604.9,1339.9,151.3,0.11283466328585279,16.85,1.55,0.33,1.0965795733487544,0.428,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
308.6,5.1,-0.582,1167.7,832.1,128.9,0.1547233225303085,11.72,0.4,1.16,1.7231933182782915,0.6,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
1589.8,19.74,-2.422,1653.7,1414.1,214.2,0.1513673945304219,9.65,0.0,3.15,-1.2777054938832353,0.674,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1022.5,13.05,-1.017,1582.8,1337.7,249.6,0.18644954059908866,0.34,2.3,0.37,2.3374027782425935,0.302,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
556.4,29.89,2.273,3335.0,2555.9,281.5,0.1100942547616254,0.86,1.89,1.02,1.2418794475444295,0.839,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
370.5,1.73,-0.484,1581.3,1241.1,99.6,0.08018678045245954,3.33,0.43,2.9,2.864923322939529,0.677,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
465.0,5.83,-0.116,1699.7,1267.0,275.8,0.21750788643533123,36.6,0.12,0.5,0.7676226664607912,0.72,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
211.8,17.91,-1.159,2233.1,1824.3,362.3,0.19848791979400648,2.88,0.75,1.78,0.9670146806538488,0.262,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
396.3,0.76,0.668,1310.0,1064.2,116.2,0.1090874953060458,12.64,0.25,5.78,3.2727830348287563,0.854,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Mayurbhanj
1788.5,41.01,2.295,2202.3,1653.5,287.5,0.1737685101239045,0.54,1.43,0.56,0.5649974929008936,0.395,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
91.4,1.05,0.5,1335.3,944.2,155.5,0.16451544646635632,2.41,1.53,3.04,4.487904860014973,0.617,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
395.9,10.82,0.285,1349.4,1120.1,240.3,0.21434305592721437,4.15,0.63,1.2,1.3401325953766685,0.663,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
80.0,8.38,2.589,2797.6,2104.4,395.2,0.18770779899306544,0.31,2.2,0.47,2.7481218417389717,0.719,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
458.8,3.07,0.56,946.9,797.1,67.6,0.08470116526751033,0.37,1.7,2.89,3.5133784304966613,0.214,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
308.7,2.66,-0.2,1086.9,879.6,135.7,0.15409947762888937,5.88,0.5,2.15,2.5583564066039894,0.523,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
80.0,55.0,1.91,2394.4,1753.0,239.5,0.13654503990877992,1.5,1.53,11.64,0.13220151009422118,0.612,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
3153.0,36.75,-3.084,1819.0,1303.9,154.7,0.11855314583492986,1.84,0.52,8.61,-0.18599145129188885,0.783,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
14.4,1.22,0.179,988.3,703.1,85.6,0.1215736401079392,1.03,2.56,0.82,4.8275510822429695,0.59,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
927.1,24.19,-1.569,2903.7,2362.3,386.2,0.1634155629839631,1.09,1.68,0.98,1.3768824962313095,0.067,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
319.0,12.8,1.329,2791.2,2119.2,290.3,0.13692104518441658,8.77,2.0,5.22,2.2238864715020092,0.02,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Dhemaji
112.7,2.27,0.86,453.2,362.5,42.7,0.11746905089408528,22.17,0.78,1.21,3.1000903492866803,0.41,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
171.0,1.04,-0.501,1105.9,889.0,184.5,0.20730337078651687,1.04,2.49,0.32,4.960554294421415,0.47,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
341.1,3.73,-0.849,960.0,791.1,78.0,0.09847241509910365,5.58,0.33,7.18,1.886434558511077,0.064,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
1137.0,17.78,0.297,3612.9,2593.8,281.9,0.10864035763835361,0.05,0.93,7.06,1.1668707449018498,0.681,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Idukki
465.2,0.99,0.103,1306.2,1079.2,117.9,0.10914645436030365,3.37,0.21,5.0,2.8869947939469864,0.731,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
564.6,21.37,0.459,1142.4,895.6,182.3,0.20332366718715147,1.3,2.37,1.96,1.8425197944196519,0.738,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
597.6,8.27,0.572,2724.0,1914.0,391.8,0.20459530026109662,0.05,1.52,0.26,2.4110400911698844,0.705,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
5.0,3.29,0.597,1252.0,900.0,76.3,0.08468368479467259,3.05,0.58,2.01,2.4705770032942094,0.482,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1086.4,22.93,0.948,2824.1,2057.1,171.9,0.08352363830717653,8.99,1.85,17.4,1.528132801092588,0.294,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
574.9,2.2,0.124,1344.3,1017.6,129.0,0.12664441390143333,23.34,0.63,2.48,2.9445672412636803,0.788,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
