elevation_m,slope_deg,south_facing_aspect_index,mean_temperature_c,annual_rainfall_mm,fuel_aridity_index,ndvi,dist_to_road_km,dist_to_river_km,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,wildfire_label,state,district
559.7,0.52,-0.07149744433268584,28.5,860.1,20.185397354442248,0.68,0.18,5.86,False,False,False,False,False,False,False,False,False,True,False,False,1,Madhya Pradesh,Balaghat
1224.6,7.28,0.28401534470392276,24.5,3153.4,3.4113542755271404,0.453,1.64,0.71,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
555.0,6.01,-0.32556815445715664,28.7,1434.6,15.24208262739476,0.815,0.6,15.65,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
55.4,0.39,-0.793353340291235,33.9,1153.0,16.638866719872304,0.615,0.49,2.49,True,False,False,False,False,False,False,False,False,False,False,False,1,Uttar Pradesh,Gorakhpur
789.5,28.46,-0.9931706495384861,30.0,2184.0,9.87740805604203,0.752,1.02,0.09,False,False,False,False,False,False,False,True,False,False,False,False,0,Maharashtra,Raigad
472.1,19.87,-0.9612616959383189,28.2,3989.2,6.344517264990707,0.92,8.82,10.4,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
856.0,18.91,-0.13225639025712277,27.0,3331.2,6.798787596176265,0.864,0.68,7.83,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
1998.3,38.07,-0.9945218953682733,19.0,1045.0,12.030567685589519,0.725,1.13,7.88,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
492.2,2.24,0.4679298142605735,30.0,938.3,3.9872869112973133,0.138,3.17,0.59,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
63.3,3.5,0.9396926207859084,26.5,985.3,16.96996222242698,0.695,4.64,1.14,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
80.0,40.58,-0.9958843986159703,31.3,2983.7,2.354833479261926,0.232,0.49,2.26,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
2735.8,29.51,0.22495105434386492,19.3,1294.1,8.029553116706118,0.58,0.09,12.6,False,False,True,False,False,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
1595.3,17.62,-0.4632960351198615,26.3,3332.9,4.979754726324682,0.65,8.9,10.46,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
456.1,4.69,-0.09410831331851438,28.5,1326.6,11.786765736716667,0.59,6.83,8.05,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
3201.3,22.58,-0.20791169081775934,11.8,1423.4,5.476303006432979,0.707,0.31,3.91,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
362.2,17.0,0.806960312143802,25.5,2887.9,5.462030188426654,0.64,3.12,0.53,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
441.3,7.96,-0.9205048534524404,32.6,3279.4,4.6207610818488485,0.479,2.68,2.71,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
284.8,10.24,-0.8191520442889919,27.6,2857.2,7.531854456918708,0.807,0.92,1.84,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
2186.4,12.29,-0.652098403830392,19.3,2861.4,2.339670426149794,0.359,18.75,1.35,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
393.7,1.69,-0.8995577789551805,30.1,849.7,22.090870801305677,0.697,2.91,7.81,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
80.8,6.61,0.19765734037912627,31.4,683.6,25.966309341500768,0.648,5.65,1.73,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
340.2,7.32,0.9063077870366499,27.3,339.1,16.72443634707356,0.269,9.39,7.58,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
2849.2,15.15,0.8424523970071476,17.9,1055.3,7.049684064745087,0.455,11.26,5.84,False,False,False,False,True,False,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
112.5,2.83,0.8763066800438635,31.0,1228.3,12.34585560490853,0.529,2.39,5.9,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
2002.5,33.55,0.24361501178602238,20.6,1835.8,4.1821469160037195,0.393,1.42,17.49,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Kullu
332.4,3.55,-0.28234145684287654,28.5,407.2,11.18197949526814,0.199,4.09,3.55,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
410.2,2.23,0.21473532716706334,32.7,955.9,9.600340941377024,0.31,1.88,8.46,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
1257.3,21.92,-0.3502073812594673,21.7,2206.0,2.0420208152645274,0.217,4.29,0.09,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
481.0,3.27,0.8171448983351286,25.9,1192.9,14.443421765024361,0.721,8.98,0.2,False,False,False,False,False,False,False,True,False,False,False,False,1,Odisha,Koraput
326.1,12.2,-0.9747611941912216,32.9,1031.2,3.1992574257425734,0.11,1.74,6.21,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
827.4,8.48,0.999194395114446,27.4,2482.2,6.1119975214933,0.576,2.41,1.39,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
492.9,17.46,0.8580649057236445,24.6,2754.8,4.196511139134089,0.487,1.23,2.48,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
1102.6,8.31,-0.8270805742745619,23.5,4035.4,2.329883445374087,0.41,3.65,1.79,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
2464.3,26.03,0.9961946980917455,18.6,1597.1,2.4330917447410285,0.222,0.76,5.41,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
305.6,1.18,-0.9099612708765431,31.6,1052.6,3.4818670831164327,0.127,2.5,28.43,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
171.1,1.32,-0.059306373575961205,30.0,411.5,18.240469208211145,0.311,3.23,6.92,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
557.2,22.76,0.9149596678498247,27.1,2421.9,8.435504976406678,0.785,5.07,6.44,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
72.1,2.1,0.1357155724343044,37.8,1187.5,12.477669902912618,0.425,1.44,3.58,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
51.5,6.97,0.5299192642332049,33.1,593.1,29.51349011686625,0.618,8.38,0.67,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
361.3,0.35,0.7229671459095683,31.9,960.2,23.168270137709865,0.77,3.19,4.65,False,False,False,False,False,False,False,True,False,False,False,False,1,Chhattisgarh,Bastar
504.0,4.02,0.14608302856241165,31.9,1049.3,4.440964065083095,0.16,7.1,11.53,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
357.9,5.63,-0.9348256763960144,31.1,854.3,16.22948758252122,0.498,0.39,10.93,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
456.9,4.06,-0.984807753012208,32.5,1479.1,14.283452599582041,0.694,1.7,6.05,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1006.8,13.18,0.24361501178602238,22.0,2375.3,5.97260938068113,0.672,11.82,3.0,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Kodagu
3249.9,12.27,-0.5721458734455164,13.4,1292.1,8.181883485381798,0.85,1.86,12.35,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
713.0,21.43,-0.7384553406258836,28.8,4082.6,1.3702481709941186,0.199,6.09,1.88,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Morigaon
380.6,2.46,0.984195607969242,30.3,973.2,9.571095788296683,0.339,8.26,1.7,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
757.4,33.03,-0.9390942520947091,24.6,3249.5,5.780026869682043,0.787,1.25,1.35,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
2285.6,17.24,-0.9895257890689694,18.0,1061.2,6.8825353083017555,0.444,0.93,19.45,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1811.0,28.86,-0.8141155183563191,27.5,1604.9,6.903630711478678,0.428,0.33,16.85,False,False,False,False,False,False,True,False,False,False,False,False,1,Uttarakhand,Rudraprayag
308.6,5.1,0.579281172342679,32.7,1167.7,15.476847834661198,0.6,1.16,11.72,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
1589.8,19.74,-0.6045991148623748,26.8,1653.7,10.300051320066146,0.674,3.15,9.65,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1022.5,13.05,0.9854078984834901,28.6,1582.8,5.132636082719277,0.302,0.37,0.34,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
556.4,29.89,-0.9685831611286311,32.1,3335.0,7.840436681222707,0.839,1.02,0.86,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
370.5,1.73,-0.7569950556517563,33.0,1581.3,13.287931957413907,0.677,2.9,3.33,False,False,False,False,False,False,False,True,False,False,False,False,1,Odisha,Mayurbhanj
465.0,5.83,0.9690157314068695,26.8,1699.7,10.72178696449408,0.72,0.5,36.6,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
211.8,17.91,0.6374239897486896,32.7,2233.1,3.6721100681496726,0.262,1.78,2.88,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
396.3,0.76,0.1650476058606776,36.0,1310.0,21.804255319148933,0.854,5.78,12.64,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Mayurbhanj
1788.5,41.01,-0.5030199466302346,20.1,2202.3,3.448508013725405,0.395,0.56,0.54,False,False,False,True,False,False,False,False,False,False,False,False,0,Arunachal Pradesh,Lower Subansiri
91.4,1.05,0.9735789028731603,33.0,1335.3,14.185884484079983,0.617,3.04,2.41,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
395.9,10.82,-0.8625136692072575,28.1,1349.4,12.853801573064716,0.663,1.2,4.15,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
80.0,8.38,-0.848048096156426,32.8,2797.6,8.13887355052457,0.719,0.47,0.31,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
458.8,3.07,-0.9232102171129809,27.5,946.9,5.621358295921292,0.214,2.89,0.37,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
308.7,2.66,-0.652098403830392,30.5,1086.9,13.439632656500123,0.523,2.15,5.88,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
80.0,55.0,0.9982398279237653,32.2,2394.4,7.90025657472739,0.612,11.64,1.5,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
3153.0,36.75,0.04361938736533601,15.7,1819.0,6.4059927045336105,0.783,8.61,1.84,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
14.4,1.22,0.5920131787992194,35.7,988.3,19.35403840852706,0.59,0.82,1.03,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
927.1,24.19,0.46329603511986156,26.6,2903.7,0.5933348869727337,0.067,0.98,1.09,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
319.0,12.8,-0.9927573419294455,30.8,2791.2,0.21306032097399003,0.02,5.22,8.77,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Dhemaji
112.7,2.27,0.9622179935292853,29.8,453.2,22.086044830079537,0.41,1.21,22.17,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
171.0,1.04,0.04710645070964246,31.8,1105.9,12.394062525914253,0.47,0.32,1.04,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
341.1,3.73,-0.9232102171129807,28.4,960.0,1.7147169811320753,0.064,7.18,5.58,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
1137.0,17.78,0.9953961983671789,24.2,3612.9,4.438632874572436,0.681,7.06,0.05,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Idukki
465.2,0.99,0.848048096156426,25.2,1306.2,13.09998577727208,0.731,5.0,3.37,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
564.6,21.37,-0.8720692724321205,26.1,1142.4,15.50370251126851,0.738,1.96,1.3,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
597.6,8.27,-0.9085081775267219,25.8,2724.0,6.440864022662889,0.705,0.26,0.05,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Wayanad
5.0,3.29,-0.421035813367491,24.3,1252.0,8.663165680473373,0.482,2.01,3.05,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1086.4,22.93,-0.458649554484315,26.9,2824.1,2.7046270647378674,0.294,17.4,8.99,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
574.9,2.2,-0.9829353491495542,28.6,1344.3,15.603960396039605,0.788,2.48,23.34,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1073.6,13.68,0.24192189559966767,29.1,2514.7,4.919187669713543,0.442,0.96,2.15,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
3085.0,26.77,-0.35836794954530027,16.1,1426.0,3.027981651376147,0.287,6.11,4.07,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
1164.1,15.88,0.10973431109104514,31.2,3265.8,6.859587616614178,0.74,0.02,4.6,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
982.0,33.28,-0.9871362650729879,24.7,2040.1,5.563011074248866,0.482,1.14,7.54,True,False,False,False,False,False,False,False,False,False,False,False,0,Assam,Morigaon
237.9,1.2,-0.8980275757606158,29.6,603.6,24.905059693007388,0.592,0.04,1.79,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
171.8,4.01,0.1460830285624112,28.6,315.6,4.54186717998075,0.066,2.33,0.48,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
111.4,0.1,-0.20791169081775934,34.8,589.3,6.512694037429276,0.129,4.06,11.89,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
146.5,1.18,0.9640954042341101,28.7,1007.2,19.38908959537572,0.748,15.81,0.41,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
2426.9,35.04,-0.9862856015372314,19.1,1912.2,4.670112314879237,0.492,3.82,0.47,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
234.8,0.35,0.41151435860510904,32.5,361.0,11.56182212581345,0.164,0.41,9.07,True,False,False,False,False,False,False,False,False,False,False,False,1,Rajasthan,Barmer
247.3,4.8,-0.17020949916603273,30.1,1069.3,5.791926793808262,0.225,7.54,0.43,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
326.1,0.28,0.23344536385590547,31.4,403.6,36.78713264495631,0.59,0.09,8.04,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
290.8,0.1,0.38107037635027424,25.4,352.4,6.456675508399646,0.115,4.39,11.07,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
483.6,13.63,0.7682835235935233,30.9,1147.3,8.05139100456987,0.325,1.32,11.4,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
861.1,9.94,0.35020738125946743,25.7,3029.7,2.3895900565549413,0.291,0.22,1.33,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
47.7,2.45,0.48785965913873275,35.5,835.7,19.576787431869192,0.516,1.22,2.47,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
433.9,5.92,0.201077921145965,25.5,970.6,9.57500467027835,0.402,10.89,0.72,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
93.9,10.79,-0.6238795967093863,34.4,1132.0,14.854545454545454,0.532,0.06,2.93,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
881.7,33.29,0.45709792705869423,26.9,1495.8,10.956886827923297,0.65,4.23,0.16,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
1319.5,35.44,0.18566661538557697,28.2,3296.9,5.421001501368895,0.653,0.09,1.23,False,False,False,False,False,False,False,False,False,False,True,False,0,Karnataka,Kodagu
354.1,8.3,-0.5735764363510462,26.2,443.8,10.792203015814637,0.224,4.57,9.33,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
331.1,6.48,0.35999680812005125,29.1,1765.3,10.624081917117891,0.681,2.3,7.34,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
1246.7,25.74,0.9980267284282716,31.8,2667.7,6.330816201177874,0.551,3.1,9.8,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
1626.1,38.36,-0.9438009515832294,26.0,987.4,14.465697995217953,0.605,1.25,2.28,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
1178.3,18.8,-0.25881904510252085,26.0,2464.2,8.59839326105608,0.848,1.17,2.35,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
327.4,7.41,-0.8517269341430477,31.2,433.8,19.814162607718245,0.339,0.35,0.38,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1978.2,24.25,-0.9985366703262117,22.4,900.4,17.017193122750896,0.76,0.3,33.07,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
