elevation_m,slope_deg,aspect_deg,curvature,slope_instability_index,annual_rainfall_mm,monsoon_rainfall_mm,max_daily_rainfall_mm,dist_to_road_km,dist_to_river_km,ndvi,lulc_Agricultural,lulc_Barren,lulc_Barren_Rocky,lulc_Barren_Sandy,lulc_Dense_Forest,lulc_Grassland,lulc_Open_Forest,lulc_Plantation,lulc_Scrubland,lulc_Settlement,lulc_Water_Body,lulc_Wetland,landslide_label,state,district
61.2,1.33,3.3,0.141,0.18753,1522.2,1312.3,110.7,0.97,2.47,0.564,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
257.8,0.29,157.5,-0.261,0.07569,345.2,296.8,61.5,1.41,0.89,0.351,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
1217.2,13.28,295.7,2.791,37.064479999999996,2532.4,2129.3,317.7,0.99,0.26,0.546,True,False,False,False,False,False,False,False,False,False,False,False,1,Meghalaya,East Khasi Hills
382.2,0.21,245.7,0.519,0.10899,1042.5,822.5,69.1,2.42,20.39,0.805,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
559.7,0.52,85.9,0.531,0.27612000000000003,860.1,692.6,102.4,0.18,5.86,0.68,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
1224.6,7.28,253.5,0.015,0.1092,3153.4,2572.9,462.7,1.64,0.71,0.453,False,False,False,True,False,False,False,False,False,False,False,False,1,Assam,Dhemaji
555.0,6.01,289.0,0.391,2.34991,1434.6,1105.2,173.9,0.6,15.65,0.815,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
55.4,0.39,37.5,-0.581,0.22658999999999999,1153.0,1001.1,128.6,0.49,2.49,0.615,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Gorakhpur
789.5,28.46,353.3,-0.761,21.658060000000003,2184.0,1806.0,392.4,1.02,0.09,0.752,False,False,False,False,False,False,False,True,False,False,False,False,1,Maharashtra,Raigad
472.1,19.87,344.0,1.34,26.6258,3989.2,3262.9,336.5,8.82,10.4,0.92,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
856.0,18.91,277.6,0.489,9.24699,3331.2,2633.6,338.9,0.68,7.83,0.864,False,False,False,False,False,False,False,True,False,False,False,False,1,Karnataka,Kodagu
1998.3,38.07,354.0,0.281,10.69767,1045.0,851.5,113.2,1.13,7.88,0.725,False,False,False,False,False,False,True,False,False,False,False,False,1,Jammu & Kashmir,Doda
492.2,2.24,242.1,-0.156,0.34944000000000003,938.3,760.4,66.4,3.17,0.59,0.138,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
63.3,3.5,160.0,0.712,2.492,985.3,848.4,113.6,4.64,1.14,0.695,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
80.0,40.58,354.8,-0.613,24.875539999999997,2983.7,2107.6,388.7,0.49,2.26,0.232,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
2735.8,29.51,257.0,0.952,28.09352,1294.1,1100.9,201.6,0.09,12.6,0.58,False,False,True,False,False,False,False,False,False,False,False,False,1,Himachal Pradesh,Mandi
1595.3,17.62,62.4,-1.469,25.88378,3332.9,2793.6,416.9,8.9,10.46,0.65,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
456.1,4.69,84.6,-0.009,0.04221,1326.6,969.0,145.3,6.83,8.05,0.59,False,False,False,False,True,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
3201.3,22.58,282.0,-0.709,16.00922,1423.4,1207.9,126.6,0.31,3.91,0.707,False,False,False,False,False,True,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
362.2,17.0,216.2,0.792,13.464,2887.9,2233.9,229.7,3.12,0.53,0.64,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
441.3,7.96,23.0,-1.09,8.676400000000001,3279.4,2318.6,426.5,2.68,2.71,0.479,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
284.8,10.24,325.0,0.097,0.99328,2857.2,2421.3,387.9,0.92,1.84,0.807,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
2186.4,12.29,49.3,0.787,9.672229999999999,2861.4,2407.2,473.8,18.75,1.35,0.359,True,False,False,False,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
393.7,1.69,334.1,-0.297,0.50193,849.7,635.5,85.0,2.91,7.81,0.697,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
80.8,6.61,101.4,0.486,3.21246,683.6,597.4,78.9,5.65,1.73,0.648,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
340.2,7.32,205.0,-0.776,5.68032,339.1,269.7,27.4,9.39,7.58,0.269,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
2849.2,15.15,147.4,0.793,12.013950000000001,1055.3,749.0,124.7,11.26,5.84,0.455,False,False,False,False,True,False,False,False,False,False,False,False,0,Himachal Pradesh,Mandi
112.5,2.83,151.2,0.123,0.34809,1228.3,991.8,80.8,2.39,5.9,0.529,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
2002.5,33.55,104.1,2.025,67.93874999999998,1835.8,1375.1,155.1,1.42,17.49,0.393,False,False,False,False,True,False,False,False,False,False,False,False,1,Himachal Pradesh,Kullu
332.4,3.55,73.6,-0.202,0.7171,407.2,336.3,73.9,4.09,3.55,0.199,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
410.2,2.23,102.4,-0.202,0.45046,955.9,719.0,76.0,1.88,8.46,0.31,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
1257.3,21.92,290.5,2.62,57.430400000000006,2206.0,1715.5,231.6,4.29,0.09,0.217,False,False,False,False,False,False,False,False,True,False,False,False,0,Arunachal Pradesh,Lower Subansiri
481.0,3.27,215.2,0.328,1.07256,1192.9,984.5,152.8,8.98,0.2,0.721,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Koraput
326.1,12.2,12.9,-0.496,6.0512,1031.2,745.9,120.0,1.74,6.21,0.11,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
827.4,8.48,177.7,-2.482,21.04736,2482.2,2050.4,200.3,2.41,1.39,0.576,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Uttara Kannada
492.9,17.46,210.9,-2.957,51.62922,2754.8,2111.1,263.6,1.23,2.48,0.487,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Kodagu
1102.6,8.31,325.8,-1.439,11.95809,4035.4,3240.5,350.9,3.65,1.79,0.41,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Morigaon
2464.3,26.03,175.0,-2.634,68.56302,1597.1,1339.8,224.8,0.76,5.41,0.222,False,False,False,False,True,False,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
305.6,1.18,335.5,0.341,0.40238,1052.6,788.2,123.1,2.5,28.43,0.127,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
171.1,1.32,273.4,-0.247,0.32604,411.5,294.3,31.9,3.23,6.92,0.311,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
557.2,22.76,156.2,-1.108,25.218080000000004,2421.9,1755.9,230.5,5.07,6.44,0.785,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
72.1,2.1,97.8,-0.075,0.1575,1187.5,862.2,158.2,1.44,3.58,0.425,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
51.5,6.97,122.0,0.404,2.81588,593.1,493.4,43.8,8.38,0.67,0.618,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Katihar
361.3,0.35,136.3,-0.252,0.0882,960.2,805.1,79.7,3.19,4.65,0.77,False,False,False,False,False,False,False,True,False,False,False,False,0,Chhattisgarh,Bastar
504.0,4.02,98.4,0.593,2.3838599999999994,1049.3,795.3,154.4,7.1,11.53,0.16,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
357.9,5.63,20.8,0.21,1.1823,854.3,605.2,132.9,0.39,10.93,0.498,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
456.9,4.06,350.0,-0.575,2.3345,1479.1,1122.6,140.1,1.7,6.05,0.694,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1006.8,13.18,104.1,-1.486,19.58548,2375.3,1883.4,390.7,11.82,3.0,0.672,False,False,False,False,False,False,False,False,False,True,False,False,0,Karnataka,Kodagu
3249.9,12.27,55.1,3.465,42.51555,1292.1,1090.4,162.5,1.86,12.35,0.85,False,False,False,False,True,False,False,False,False,False,False,False,1,Jammu & Kashmir,Doda
713.0,21.43,42.4,-0.117,2.50731,4082.6,3300.7,550.0,6.09,1.88,0.199,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Morigaon
380.6,2.46,190.2,0.352,0.8659199999999999,973.2,847.8,166.5,8.26,1.7,0.339,False,False,False,False,False,False,False,False,False,True,False,False,0,Andhra Pradesh,East Godavari
757.4,33.03,20.1,-0.025,0.8257500000000001,3249.5,2426.6,258.8,1.25,1.35,0.787,False,False,False,False,False,False,False,True,False,False,False,False,0,Kerala,Idukki
2285.6,17.24,8.3,-0.546,9.41304,1061.2,920.8,160.0,0.93,19.45,0.444,False,False,True,False,False,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1811.0,28.86,324.5,1.656,47.792159999999996,1604.9,1339.9,151.3,0.33,16.85,0.428,False,False,False,False,False,False,True,False,False,False,False,False,1,Uttarakhand,Rudraprayag
308.6,5.1,234.6,-0.582,2.9681999999999995,1167.7,832.1,128.9,1.16,11.72,0.6,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
1589.8,19.74,307.2,-2.422,47.81028,1653.7,1414.1,214.2,3.15,9.65,0.674,False,False,False,False,False,True,False,False,False,False,False,False,0,Uttarakhand,Chamoli
1022.5,13.05,170.2,-1.017,13.271849999999999,1582.8,1337.7,249.6,0.37,0.34,0.302,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Morigaon
556.4,29.89,14.4,2.273,67.93997,3335.0,2555.9,281.5,1.02,0.86,0.839,False,False,False,False,True,False,False,False,False,False,False,False,0,Maharashtra,Raigad
370.5,1.73,319.2,-0.484,0.83732,1581.3,1241.1,99.6,2.9,3.33,0.677,False,False,False,False,False,False,False,True,False,False,False,False,0,Odisha,Mayurbhanj
465.0,5.83,165.7,-0.116,0.67628,1699.7,1267.0,275.8,0.5,36.6,0.72,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
211.8,17.91,129.6,-1.159,20.75769,2233.1,1824.3,362.3,1.78,2.88,0.262,False,False,False,True,False,False,False,False,False,False,False,False,0,Assam,Dhemaji
396.3,0.76,260.5,0.668,0.50768,1310.0,1064.2,116.2,5.78,12.64,0.854,False,False,False,False,False,False,False,False,False,True,False,False,0,Odisha,Mayurbhanj
1788.5,41.01,300.2,2.295,94.11795,2202.3,1653.5,287.5,0.56,0.54,0.395,False,False,False,True,False,False,False,False,False,False,False,False,1,Arunachal Pradesh,Lower Subansiri
91.4,1.05,166.8,0.5,0.525,1335.3,944.2,155.5,3.04,2.41,0.617,False,False,False,False,False,False,False,False,False,True,False,False,0,Bihar,Supaul
395.9,10.82,30.4,0.285,3.0837,1349.4,1120.1,240.3,1.2,4.15,0.663,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
80.0,8.38,328.0,2.589,21.69582,2797.6,2104.4,395.2,0.47,0.31,0.719,False,False,False,False,True,False,False,False,False,False,False,False,0,Karnataka,Uttara Kannada
458.8,3.07,22.6,0.56,1.7192,946.9,797.1,67.6,2.89,0.37,0.214,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
308.7,2.66,49.3,-0.2,0.532,1086.9,879.6,135.7,2.15,5.88,0.523,False,False,False,False,False,False,False,False,False,False,True,False,0,Chhattisgarh,Bastar
80.0,55.0,176.6,1.91,105.05,2394.4,1753.0,239.5,11.64,1.5,0.612,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
3153.0,36.75,92.5,-3.084,113.337,1819.0,1303.9,154.7,8.61,1.84,0.783,False,False,False,False,True,False,False,False,False,False,False,False,0,Uttarakhand,Chamoli
14.4,1.22,126.3,0.179,0.21838,988.3,703.1,85.6,0.82,1.03,0.59,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
927.1,24.19,242.4,-1.569,37.95411,2903.7,2362.3,386.2,0.98,1.09,0.067,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
319.0,12.8,353.1,1.329,17.0112,2791.2,2119.2,290.3,5.22,8.77,0.02,False,False,False,False,False,False,False,False,False,True,False,False,0,Assam,Dhemaji
112.7,2.27,195.8,0.86,1.9522,453.2,362.5,42.7,1.21,22.17,0.41,False,False,False,False,False,False,False,False,True,False,False,False,0,Gujarat,Kutch
171.0,1.04,267.3,-0.501,0.5210400000000001,1105.9,889.0,184.5,0.32,1.04,0.47,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
341.1,3.73,337.4,-0.849,3.16677,960.0,791.1,78.0,7.18,5.58,0.064,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
1137.0,17.78,174.5,0.297,5.28066,3612.9,2593.8,281.9,7.06,0.05,0.681,True,False,False,False,False,False,False,False,False,False,False,False,0,Kerala,Idukki
465.2,0.99,212.0,0.103,0.10196999999999999,1306.2,1079.2,117.9,5.0,3.37,0.731,False,False,False,False,False,False,False,False,False,True,False,False,0,Madhya Pradesh,Balaghat
564.6,21.37,330.7,0.459,9.80883,1142.4,895.6,182.3,1.96,1.3,0.738,False,False,False,False,False,False,False,True,False,False,False,False,0,Karnataka,Kodagu
597.6,8.27,24.7,0.572,4.73044,2724.0,1914.0,391.8,0.26,0.05,0.705,False,False,False,False,False,False,False,True,False,False,False,False,1,Kerala,Wayanad
5.0,3.29,65.1,0.597,1.96413,1252.0,900.0,76.3,2.01,3.05,0.482,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Supaul
1086.4,22.93,297.3,0.948,21.73764,2824.1,2057.1,171.9,17.4,8.99,0.294,False,False,False,False,False,False,False,False,True,False,False,False,0,Sikkim,North Sikkim
574.9,2.2,349.4,0.124,0.27280000000000004,1344.3,1017.6,129.0,2.48,23.34,0.788,True,False,False,False,False,False,False,False,False,False,False,False,0,Chhattisgarh,Bastar
1073.6,13.68,256.0,-1.04,14.2272,2514.7,1902.9,236.1,0.96,2.15,0.442,False,False,False,False,False,False,False,False,True,False,False,False,0,Meghalaya,East Khasi Hills
3085.0,26.77,69.0,1.16,31.053199999999997,1426.0,1017.4,87.5,6.11,4.07,0.287,False,False,True,False,False,False,False,False,False,False,False,False,0,Uttarakhand,Rudraprayag
1164.1,15.88,96.3,0.932,14.800160000000002,3265.8,2487.5,429.3,0.02,4.6,0.74,False,False,False,False,True,False,False,False,False,False,False,False,1,Maharashtra,Raigad
982.0,33.28,350.8,-1.131,37.63968,2040.1,1459.2,316.0,1.14,7.54,0.482,True,False,False,False,False,False,False,False,False,False,False,False,1,Assam,Morigaon
237.9,1.2,26.1,-0.087,0.10439999999999999,603.6,495.5,53.1,0.04,1.79,0.592,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
171.8,4.01,261.6,-0.229,0.9182899999999999,315.6,256.0,25.4,2.33,0.48,0.066,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
111.4,0.1,282.0,0.152,0.0152,589.3,485.4,65.6,4.06,11.89,0.129,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Jaisalmer
146.5,1.18,164.6,0.174,0.20531999999999997,1007.2,811.3,172.2,15.81,0.41,0.748,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
2426.9,35.04,350.5,1.141,39.98064,1912.2,1655.8,170.1,3.82,0.47,0.492,False,False,False,False,False,False,True,False,False,False,False,False,0,Uttarakhand,Rudraprayag
234.8,0.35,245.7,0.487,0.17045,361.0,301.5,60.0,0.41,9.07,0.164,True,False,False,False,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
247.3,4.8,279.8,0.444,2.1311999999999998,1069.3,926.8,116.7,7.54,0.43,0.225,False,False,False,False,False,False,False,False,False,True,False,False,0,West Bengal,Murshidabad
326.1,0.28,256.5,-0.335,0.09380000000000001,403.6,318.8,33.9,0.09,8.04,0.59,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
290.8,0.1,112.4,-0.391,0.0391,352.4,268.0,43.4,4.39,11.07,0.115,True,False,False,False,False,False,False,False,False,False,False,False,0,Gujarat,Kutch
483.6,13.63,219.8,0.058,0.7905400000000001,1147.3,851.1,88.0,1.32,11.4,0.325,False,False,False,False,False,False,False,False,True,False,False,False,0,Telangana,Khammam
861.1,9.94,110.5,0.259,2.5744599999999997,3029.7,2301.9,295.5,0.22,1.33,0.291,False,False,False,True,False,False,False,False,False,False,False,False,0,Sikkim,North Sikkim
47.7,2.45,119.2,-0.517,1.26665,835.7,653.5,83.1,1.22,2.47,0.516,True,False,False,False,False,False,False,False,False,False,False,False,0,Bihar,Katihar
433.9,5.92,258.4,0.574,3.3980799999999998,970.6,681.7,99.9,10.89,0.72,0.402,True,False,False,False,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
93.9,10.79,308.6,0.087,0.9387299999999998,1132.0,863.1,177.9,0.06,2.93,0.532,True,False,False,False,False,False,False,False,False,False,False,False,0,West Bengal,Murshidabad
881.7,33.29,117.2,0.488,16.24552,1495.8,1263.8,156.1,4.23,0.16,0.65,True,False,False,False,False,False,False,False,False,False,False,False,0,Meghalaya,East Khasi Hills
1319.5,35.44,259.3,1.777,62.976879999999994,3296.9,2649.1,308.6,0.09,1.23,0.653,False,False,False,False,False,False,False,False,False,False,True,False,1,Karnataka,Kodagu
354.1,8.3,305.0,0.277,2.2991000000000006,443.8,386.9,70.8,4.57,9.33,0.224,False,False,False,True,False,False,False,False,False,False,False,False,0,Rajasthan,Barmer
331.1,6.48,248.9,-0.464,3.0067200000000005,1765.3,1254.6,246.2,2.3,7.34,0.681,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Mayurbhanj
1246.7,25.74,183.6,3.552,91.42848,2667.7,2217.6,288.0,3.1,9.8,0.551,True,False,False,False,False,False,False,False,False,False,False,False,0,Maharashtra,Raigad
1626.1,38.36,340.7,1.551,59.496359999999996,987.4,722.9,67.3,1.25,2.28,0.605,False,False,False,False,False,False,True,False,False,False,False,False,0,Jammu & Kashmir,Doda
1178.3,18.8,285.0,0.721,13.5548,2464.2,1997.5,187.2,1.17,2.35,0.848,False,False,False,False,True,False,False,False,False,False,False,False,0,Kerala,Wayanad
327.4,7.41,31.6,-0.326,2.41566,433.8,328.3,42.6,0.35,0.38,0.339,False,False,False,False,False,False,False,False,True,False,False,False,0,Rajasthan,Barmer
1978.2,24.25,3.1,-0.941,22.81925,900.4,710.9,78.7,0.3,33.07,0.76,False,False,False,False,True,False,False,False,False,False,False,False,0,Jammu & Kashmir,Doda
1291.5,24.79,334.2,0.595,14.750049999999998,2543.8,2025.8,362.8,1.09,5.4,0.691,False,False,False,False,True,False,False,False,False,False,False,False,1,Karnataka,Uttara Kannada
408.1,1.06,334.7,0.124,0.13144,662.6,509.0,54.9,1.49,28.34,0.455,False,False,False,True,False,False,False,False,False,False,False,False,0,Telangana,Khammam
400.2,11.01,317.2,0.23,2.5323,1033.4,897.6,72.9,3.26,9.12,0.808,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
422.4,0.1,105.3,-0.094,0.0094,1650.6,1242.4,270.6,1.06,2.76,0.73,True,False,False,False,False,False,False,False,False,False,False,False,0,Odisha,Koraput
401.6,4.56,15.8,0.016,0.07296,1933.9,1519.3,268.6,0.85,7.33,0.729,False,False,False,False,True,False,False,False,False,False,False,False,0,Odisha,Koraput
256.9,2.32,254.5,0.535,1.2412,1591.0,1148.5,134.6,0.11,3.98,0.531,True,False,False,False,False,False,False,False,False,False,False,False,0,Uttar Pradesh,Ballia
1072.4,13.67,218.8,-1.708,23.34836,2024.9,1634.3,359.2,1.23,6.36,0.317,False,False,False,False,False,False,False,False,True,False,False,False,0,Assam,Dhemaji
239.5,1.56,140.3,-1.059,1.65204,772.7,656.1,95.2,1.91,15.42,0.304,False,False,False,False,False,False,False,False,True,False,False,False,0,Andhra Pradesh,East Godavari
441.0,7.04,48.0,-0.543,3.8227200000000003,800.0,621.5,81.5,4.97,4.2,0.209,False,False,False,True,False,False,False,False,False,False,False,False,0,Andhra Pradesh,East Godavari
482.3,0.47,157.1,0.522,0.24534,1064.4,910.4,95.8,0.15,0.6,0.314,False,False,False,True,False,False,False,False,False,False,False,False,0,Tamil Nadu,Nilgiris
