srtm_elevation_m,srtm_slope_deg,rainfall_24h_mm,rainfall_3day_mm,rainfall_7day_mm,label
174.0,3.264032534498416,20.1,110.72,123.94,0
2395.0,25.51257491864016,4.73,4.75,7.130000000000001,0
2459.0,16.74999874473138,3.1,6.119999999999999,20.46,0
39.0,1.3201234439694864,24.01,51.69,79.93,1
209.0,0.926369172997235,33.77,55.080000000000005,62.540000000000006,1
936.0,7.035382657347792,35.02,144.1,235.84,0
147.0,24.052508338262687,28.43,197.07,272.76,1
1610.0,4.310578144832906,0.59,11.27,31.37,1
2482.0,30.24592215889752,53.57,112.12,162.06,0
236.0,4.73258290298148,12.21,75.55000000000001,107.96,0
1511.0,20.42254604983192,36.17,98.58,150.96,1
44.0,7.569649161668175,7.46,98.72,328.14000000000004,1
1400.0,29.26804176607994,6.03,7.31,7.68,1
23.0,7.950200361511269,60.06,191.72,426.11,1
23.0,2.7771727466475022,3.4,12.17,132.63000000000002,1
1659.0,20.546917142592864,23.95,51.88,102.11,1
849.0,12.840545243094883,15.27,54.16,146.23000000000002,0
153.0,1.8834110200704723,2.86,2.86,3.27,0
1854.0,52.02891334523353,3.09,11.22,13.18,0
26.0,3.700645055238003,59.65,111.35,329.11,1
206.0,3.854629129690256,1.72,36.0,215.79,0
2193.0,17.49791922651136,13.67,43.7,87.71,1
171.0,11.040914375806173,119.5,287.27,458.55,0
1008.0,2.4124365866013897,13.98,40.98,45.7,1
630.0,7.468865384507843,15.71,24.97,92.78,0
527.0,30.38317683491392,73.43,268.21000000000004,499.22,1
4015.0,59.89577625658595,30.5,65.25,91.89,0
947.0,16.7960962530793,0.08,19.22,36.78,1
1341.0,30.168180464271902,9.03,90.09,127.21,0
130.0,1.4011007392355936,13.86,22.99,51.78,0
129.0,2.0795129067042195,0.69,4.55,13.589999999999998,0
481.0,0.0,0.0,0.61,1.46,0
66.0,4.534697852459396,6.19,24.790000000000003,100.79,0
4014.0,35.11255656828881,20.43,41.59,44.58,0
341.0,5.210697816005832,58.74,149.12,181.87,1
2072.0,29.948378084155745,0.67,11.079999999999998,57.89,0
249.0,3.4319780815978373,15.96,29.17,33.83,0
36.0,4.242613893222695,11.05,47.620000000000005,86.57000000000001,0
1395.0,24.37247781848961,3.11,20.52,21.92,1
699.0,2.78186346598435,4.02,11.21,15.5,0
4373.0,4.622196164454146,13.6,49.11,54.22,1
795.0,13.133665075977136,15.49,37.62,42.41,1
788.0,10.96796618678514,8.73,15.13,35.379999999999995,1
1747.0,46.47729520450555,2.78,24.24,47.52,1
297.0,3.428430572044911,16.88,62.89999999999999,132.6,0
910.0,31.57757003120463,3.03,39.23,93.28,1
335.0,2.1688394436940546,0.0,0.36,0.36,0
7.0,6.475866383668564,27.74,57.33,88.0,1
145.0,2.089638445926117,7.77,29.51,33.540000000000006,1
1853.0,17.243893132265686,4.9,104.34,121.77,1
1169.0,4.9878390566402775,18.18,21.79,59.46000000000001,1
157.0,8.321563654084496,3.58,16.41,49.42999999999999,0
781.0,14.420555104879853,18.6,41.03,71.1,0
1338.0,4.343258728209363,65.62,141.84,167.69,1
105.0,4.019682868208766,23.1,112.07999999999998,195.69,1
418.0,18.376258776423803,58.74,149.12,181.87,0
10.0,2.0968400837997545,62.64,158.55,221.48,1
1684.0,27.15301547816716,39.24,51.75,122.25,1
150.0,2.2742123746268543,0.46,1.81,4.97,0
72.0,2.827470857391502,0.17,2.2,4.24,1
5.0,5.136854423899152,56.6,104.11,241.82,1
1638.0,15.4528868014368,29.26,30.790000000000003,39.36,1
79.0,8.233405436685024,27.74,57.33,88.0,0
5482.0,13.1899789340055,7.02,17.69,27.45,0
124.0,11.219261609722672,12.04,17.97,64.46,1
783.0,3.973587647191488,7.53,26.0,48.94,0
302.0,3.49495322194572,12.11,27.4,38.33,0
3168.0,31.342868576111098,11.2,14.38,22.29,0
1649.0,20.17083508931048,8.32,18.31,51.05,1
523.0,27.476014646447773,20.46,137.07,157.06000000000003,0
2395.0,25.51257491864016,7.84,11.43,13.21,0
946.0,28.815442535947128,6.92,13.39,24.49,1
2211.0,29.695736035833377,18.68,107.07,129.82,0
1678.0,19.73007978274894,52.1,92.98,96.35,1
4145.0,24.391790918406663,11.43,40.48,47.27,0
842.0,14.870465426687918,11.43,23.62,27.86,0
2296.0,19.839824232664423,6.89,12.27,75.89,1
1577.0,1.123229861509517,0.11,12.98,16.279999999999998,0
1002.0,16.25754980601367,29.1,61.03,116.62,1
604.0,1.9598709367661784,54.15,79.67,99.11,0
731.0,36.9721192518271,25.27,29.07,29.13,1
62.0,1.388921568190823,10.67,74.71,148.2,1
1480.0,34.577439865993604,7.3,45.36,99.3,1
788.0,11.127294401170266,8.25,17.73,60.43999999999999,0
39.0,2.1233551687560546,4.28,15.52,82.47999999999999,0
2180.0,19.214871795259143,17.87,48.48,107.9,1
1686.0,4.807840935153697,40.07,55.66,69.77000000000001,1
1501.0,23.03140253394507,5.66,22.02,88.8,1
931.0,14.765472017333682,9.93,17.18,36.45,1
4349.0,36.43438784997779,3.0,23.65,60.110000000000014,0
83.0,2.115644786896812,8.95,26.95,92.78,0
299.0,10.768510295209571,47.06,120.65,200.19,1
3169.0,24.34149597040686,18.21,86.18,104.58,0
4888.0,8.061448560809282,7.51,13.18,54.41,1
240.0,1.855385510825832,4.22,20.88,58.41,0
1688.0,18.182347827825776,14.44,69.09,128.49,1
39.0,10.457583720168415,33.85,104.08,139.33,1
2149.0,8.889789672168755,8.72,16.68,52.09,1
3088.0,18.636242039275896,11.24,15.23,54.14,1
1278.0,24.5002815214749,41.28,49.25,99.57,0
195.0,2.8154441507688475,66.49,152.83999999999995,175.27999999999997,0
336.0,1.0802683536467106,2.97,29.17,47.84,0
34.0,1.3886560245535318,0.05,2.83,25.49,0
722.0,22.593231019693395,4.85,13.33,22.380000000000003,0
1750.0,40.43082795638102,13.98,40.98,45.7,0
1056.0,5.628910152357929,7.06,11.5,13.99,0
1315.0,18.801212904229484,19.68,36.42,58.59,1
125.0,2.9626822416069367,8.68,12.45,51.98,1
32.0,4.1448363137207975,5.18,82.98000000000002,95.97,1
241.0,2.1008676818147225,36.76,77.81,131.04,0
879.0,1.4135986845265094,10.09,28.12,39.13,1
1476.0,20.400209394842538,32.47,106.08,170.29,1
4780.0,13.655677006485698,7.42,11.41,42.35,0
903.0,8.05436638167055,18.4,28.94,55.56,1
2866.0,38.19421370977621,24.38,74.62,160.20000000000002,0
4797.0,22.589886620320083,3.5,8.98,21.42,0
46.0,1.3906438732530946,20.06,78.42,173.64,0
188.0,3.8493673357567135,1.42,4.12,9.660000000000002,0
1006.0,19.371628439488457,17.13,44.55,46.81,1
332.0,2.78186346598435,30.63,51.02,71.41,0
31.0,2.122927203482888,5.12,22.06,143.04999999999998,0
332.0,2.78186346598435,0.0,0.14,1.08,0
1946.0,5.541356985555456,4.75,27.56,173.69,1
897.0,6.545169727150817,66.0,94.15,100.54,1
87.0,1.0255197999912589,10.91,25.09,27.98,0
28.0,2.9399624450634234,56.19,187.04,247.48,1
76.0,2.77965122679813,42.73,61.92999999999999,96.57,0
526.0,31.105573701633308,6.17,9.0,23.300000000000004,0
1408.0,24.83790993999571,0.36,0.36,5.430000000000001,1
703.0,34.84667986006248,43.92,159.39,407.11000000000007,1
185.0,18.939917413024148,9.93,17.18,36.45,0
18.0,3.906655221211935,38.54,58.08,117.73000000000002,1
571.0,17.97114465820681,1.54,4.51,17.9,0
802.0,32.67640342029832,33.17,47.52,85.74000000000001,1
1159.0,11.913971851564176,47.06,120.65,200.19,1
468.0,1.855385510825832,9.77,43.63,66.11999999999999,0
790.0,12.997828770756552,34.97,69.15,91.07,1
1602.0,19.680594235339864,6.51,9.22,52.2,1
1330.0,41.58765380700268,19.34,25.38,26.28,1
488.0,1.0617004186454315,56.01,129.98,182.55,1
1217.0,15.048703646603933,3.04,20.0,29.14,1
3587.0,43.09809611015396,2.94,12.659999999999998,43.17,1
99.0,5.855172056541048,33.9,125.06,135.21,1
1216.0,24.7342113149844,69.54,122.47,126.65,1
1964.0,17.37111651345607,64.91,91.34,91.99,1
58.0,2.78186346598435,45.18,113.26,239.94,0
340.0,1.0769225514271012,0.36,12.44,16.669999999999998,0
2524.0,39.62962992393063,15.7,26.23,96.52,1
1392.0,23.59944453879583,49.6,52.88,67.92,0
185.0,4.148947903133957,0.3,2.23,3.12,1
230.0,8.490611996518268,16.08,31.37,210.3,0
559.0,11.347892470673976,9.38,21.01,44.2,1
378.0,0.0,4.46,32.9,54.7,1
4997.0,45.37328221128173,2.86,11.22,32.31,0
50.0,1.855385510825832,4.99,15.39,90.58,0
1693.0,11.768708382418277,46.03,90.81,112.13,1
291.0,3.658929001749303,0.0,0.07,6.57,0
468.0,4.274174935335535,8.81,24.85,83.8,1
919.0,3.820139922279508,0.64,0.64,0.8200000000000001,1
1435.0,19.35012885428996,10.3,41.39,117.9,1
1631.0,10.656367082206112,9.99,15.420000000000002,22.28,0
2319.0,8.096055428503304,8.73,14.510000000000002,23.9,0
597.0,1.348813661238698,12.58,25.97,44.25,0
94.0,2.085187,10.32,32.41,71.72999999999999,1
1820.0,31.568430941138818,6.67,78.65,87.10000000000001,1
586.0,5.622690631281091,42.04,115.14,159.8,1
3187.0,8.916202299212847,8.8,12.4,24.12,1
364.0,2.956941781823201,19.57,44.45,51.57,1
2615.0,1.0437789193849585,6.41,9.64,28.55,1
711.0,7.805858322302541,9.43,37.36,65.9,1
1502.0,15.08396081807822,4.38,6.8,35.08,1
1146.0,19.925329193856744,24.76,60.25,122.95,1
1579.0,31.05982401684881,8.12,46.77,147.49,1
2185.0,30.946276433421417,0.65,31.23,56.81999999999999,0
669.0,48.70480934160253,62.72,167.31,253.55,1
2183.0,17.5715573578488,11.86,22.15,34.03,1
1628.0,19.313990848755303,61.76,146.77,195.56,1
4508.0,40.04236321391731,0.0,0.0,0.45,0
115.0,14.262748265749742,6.58,19.51,22.33,0
3948.0,7.78183659187649,1.98,37.87,56.29,1
3426.0,30.731772287991458,5.47,27.37,61.63999999999999,1
2735.0,20.073136778726536,3.46,14.65,14.73,1
1661.0,19.24805104341493,17.13,44.55,46.81,1
415.0,7.714869486535942,39.24,51.75,122.25,0
195.0,13.990207050154224,4.41,11.86,25.0,0
1623.0,2.162399622069942,8.66,95.64,104.73,1
1702.0,22.270143115026368,34.17,38.52,59.11,1
460.0,11.581192121510606,0.0,0.0,0.0,1
163.0,3.6040255058126944,26.11,35.41,44.63,0
1876.0,14.250419477603126,15.93,28.57,61.51,1
863.0,27.974086584596247,0.25,5.85,14.94,1
813.0,44.2276920510005,5.65,24.17,83.82000000000001,1
325.0,3.8852997790355777,3.59,20.97,54.67999999999999,1
1977.0,32.96497152447033,13.16,31.52,59.16,1
2503.0,48.84136500908637,22.78,52.52,117.6,0
1586.0,2.422364634048608,29.99,36.81,63.27,1
1985.0,33.37042463954668,9.65,93.78,116.73,1
787.0,2.261194903564097,6.49,12.71,57.48,0
36.0,4.242613893222695,3.87,13.5,15.010000000000002,0
1633.0,44.22548563967982,7.28,15.489999999999998,62.2,1
50.0,0.0,24.29,49.8,151.20000000000002,0
2949.0,46.00594944378263,14.03,26.89,34.370000000000005,0
1307.0,2.7771727466475022,0.65,31.23,56.81999999999999,1
2899.0,19.211514229169296,0.53,15.3,43.290000000000006,1
2343.0,5.662320011132199,1.58,6.67,41.11999999999999,0
1477.0,27.926491096069576,0.24,0.61,1.31,1
2828.0,25.95626753782579,8.41,8.41,9.59,0
474.0,7.161187087203872,4.39,10.489999999999998,13.419999999999998,1
338.0,2.9796274045313824,7.04,10.47,22.92,0
4326.0,4.415747413140075,2.3,5.02,21.790000000000003,0
42.0,1.3878521111919373,0.03,26.540000000000003,52.6,1
70.0,1.0377579618378767,153.08,243.17,280.43,0
90.0,2.2709051588943243,6.22,28.4,82.78999999999999,0
133.0,8.81507008632296,19.67,161.97000000000003,339.02000000000004,0
3971.0,7.509753273065751,12.31,33.47,83.37,1
9.0,3.8297200944611607,57.65,157.6,296.51,0
135.0,6.180863283231274,7.37,47.67,75.72,0
33.0,2.1319248189398,29.28,76.03999999999999,111.7,1
288.0,13.266819111186058,5.5,39.36,128.39999999999998,1
1715.0,20.825210462567107,10.34,27.68,74.35,1
1334.0,36.63368662586392,5.92,10.64,23.16,1
3349.0,12.069001859607054,0.03,0.67,12.21,1
650.0,4.66489858530668,1.53,1.88,1.88,1
1621.0,10.494582759496003,4.28,7.78,113.59,1
106.0,2.27541360631844,15.17,73.01,134.57999999999998,1
1256.0,14.80546141353928,3.79,13.89,32.67,1
396.0,4.290553810071151,35.98,56.2,82.43,0
3667.0,43.379260469897744,0.02,2.95,14.12,0
724.0,13.369645277910749,13.18,50.87,108.57,1
4999.0,32.97241565779775,6.57,12.11,55.09,0
1152.0,30.949579012722428,17.35,49.71,103.86,1
741.0,32.28120160928111,16.06,20.82,42.92999999999999,1
3909.0,34.53191624477548,0.2,0.75,22.01,0
3838.0,54.02562116758771,0.99,11.34,37.1,1
41.0,4.782913703761298,1.54,6.63,31.4,1
5415.0,4.257269345953565,7.72,17.619999999999997,60.91,0
267.0,0.9279360212320218,2.81,10.29,42.67,0
553.0,11.279666663734996,14.26,68.12,84.59,0
3317.0,42.56801587443952,8.8,12.4,24.12,1
766.0,5.105178347687375,6.55,31.34,52.03,1
132.0,2.671426147803496,43.92,159.39,407.11000000000007,1
2541.0,31.03990118766965,24.02,75.19,89.44,0
714.0,12.173036516721318,33.12,72.41999999999999,216.43,0
766.0,16.01051393671611,1.86,7.370000000000001,10.84,0
142.0,26.38204374851861,76.93,137.13,146.85000000000002,0
660.0,13.7373205407365,16.75,22.46,35.41,0
715.0,30.393592818008244,7.95,14.06,23.01,1
1130.0,5.961398525332251,13.29,39.54,133.79000000000002,1
1807.0,36.13675382262674,36.99,144.96,198.09,1
767.0,15.602965934745434,4.25,42.21,151.93,0
1525.0,37.35514278400912,19.36,74.28999999999999,123.8,1
4237.0,30.47110812161494,35.06,81.64000000000001,82.07000000000001,0
61.0,2.2560210150566906,9.55,193.47000000000003,324.36,1
1250.0,34.24381962636699,0.0,0.0,0.05,1
116.0,16.735342619138066,3.2,31.42,172.36999999999998,0
1566.0,32.90368498765844,2.21,34.02,72.14999999999999,0
1112.0,18.896707398547417,21.13,22.68,39.22,0
2937.0,28.48828896338404,27.89,34.120000000000005,35.36,0
29.0,2.2643967048270053,7.66,25.1,41.66,0
2358.0,34.76664585902739,0.03,0.03,20.72,0
5281.0,58.75293419417859,1.96,2.22,2.32,0
306.0,5.088642958624404,7.07,24.06,39.190000000000005,1
1073.0,29.77178592100088,0.63,93.34,156.42999999999998,0
1755.0,9.58752644399106,14.5,22.07,36.87,1
2572.0,21.105261172451133,23.26,87.57000000000001,154.64,0
1096.0,25.55342084299832,5.77,22.82,95.29,1
1431.0,15.833998491382577,14.32,21.73,40.31,0
369.0,16.293196791034532,76.06,100.44,116.44,0
4675.0,23.75777359219877,12.02,22.59,29.5,0
1078.0,48.918758070801935,4.74,12.69,83.61,1
136.0,5.108277405239123,8.74,18.950000000000003,36.32,0
953.0,42.26732210621416,10.89,21.72,51.05,1
10.0,3.822780159148287,0.0,0.0,0.0,1
4237.0,33.992493042773816,0.39,0.4,8.35,0
4475.0,17.425018108318906,6.59,13.23,56.98,0
10.0,1.3410116163886798,5.89,18.91,33.12,0
26.0,2.095543051336284,4.49,19.07,37.8,1
157.0,22.439180535830968,114.76,177.10000000000002,213.38,1
45.0,1.3847801862000229,13.4,35.61,47.16,0
614.0,4.936180823785325,0.0,0.0,0.13,0
972.0,3.9164979304354905,69.65,326.39,491.55,0
777.0,38.50868136980543,2.93,5.34,5.34,1
857.0,25.86669971816631,1.94,1.94,30.42,1
45.0,1.3906438732530946,10.96,64.99,159.27,0
591.0,18.04520767118797,8.26,23.56,43.63999999999999,0
1960.0,42.46111290146427,33.04,38.38,116.2,0
1594.0,21.242444005519644,51.49,87.75,124.75,0
1385.0,2.117093818638704,32.26,105.13,265.65000000000003,1
1137.0,7.75843022309678,5.89,22.79,30.8,0
46.0,1.035953832621517,25.29,59.4,98.19,0
1578.0,1.4578343788367207,2.05,28.77,61.94,0
59.0,6.769203978713265,22.74,55.98,165.38,1
84.0,0.9837825170715392,4.62,17.04,42.39,0
686.0,38.83825425444807,81.72,141.65,151.26,1
5755.0,12.7758330299871,6.9,28.9,62.26,0
863.0,13.944459446383924,25.55,116.02,175.87,0
1124.0,12.601577561879632,26.63,29.99,49.56,1
3540.0,24.665887509059843,8.12,87.22,97.04,0
365.0,11.65956929090053,2.73,11.69,13.17,0
60.0,1.0350588410066683,10.32,105.27,233.86,0
465.0,1.855385510825832,0.24,18.21,96.85,0
3821.0,25.7395098747131,3.17,5.39,33.220000000000006,0
3684.0,7.509472660862632,14.39,14.39,15.33,1
4064.0,19.82597990587524,52.74,100.87,132.97,0
85.0,1.8857529340648056,0.42,8.36,22.94,0
143.0,21.637205845777142,38.98,109.25,235.03,1
4809.0,45.81557596793503,0.54,2.5,2.5,0
3559.0,2.997435387966549,11.75,52.69,134.6,0
57.0,1.852254273911334,10.55,36.67,79.84,1
1665.0,22.274319230369628,14.67,40.24,99.28,0
170.0,26.467794024493973,7.76,34.33,58.77,0
812.0,12.263458579470166,31.27,228.35,306.41,0
715.0,28.76623451500503,5.69,7.83,66.65,0
753.0,29.11681749159973,11.4,30.379999999999995,48.75,1
1005.0,23.2391938469915,9.34,40.11,89.35000000000001,0
3523.0,13.824212020761683,2.0,17.97,46.09,1
571.0,22.8550987968422,5.9,7.74,30.56,1
2238.0,24.519869216039385,1.9,28.05,72.06,1
4321.0,10.251665125010636,17.44,52.24,58.66,0
2080.0,41.21575411466216,39.08,89.88,115.78,0
2126.0,18.771807042696203,0.72,9.99,28.86,1
369.0,16.293196791034532,3.7,100.7,118.29,0
1962.0,14.652317781408607,7.29,41.42,182.94,1
2734.0,53.34283523739924,14.8,30.04,47.78,1
3706.0,39.04598231354456,0.0,0.05,14.98,1
1716.0,22.83439297298996,23.76,42.42,87.79,1
1636.0,7.135472389420399,11.97,129.07000000000002,184.92,1
3576.0,54.0126368429095,5.91,18.59,55.28,1
573.0,2.78186346598435,16.3,128.77,180.81,0
1241.0,25.683313174886944,2.6,11.26,55.45,0
5054.0,25.126107403736903,34.75,55.65,76.97999999999999,0
58.0,1.855385510825832,4.1,11.62,54.34,0
101.0,13.93795763450458,30.98,182.0,310.11,0
983.0,23.868974281252623,12.39,37.05,41.77,0
1013.0,18.03958801412993,9.96,9.96,13.96,1
15.0,4.647606755603334,3.36,4.33,6.32,0
599.0,31.31354585411625,20.53,46.83,110.86,0
18.0,10.259498999372042,33.52,125.18,198.88,1
135.0,2.2965929163325187,17.44,113.17,120.3,0
4617.0,17.707348940570686,0.0,0.35,0.49,0
236.0,23.072954772058488,38.73,97.96,142.77,1
1082.0,17.264255579481528,7.51,17.96,50.82,1
137.0,5.28844690195337,1.44,3.59,47.01,0
5.0,5.626380456421899,140.99,320.49,370.32,1
1245.0,21.27992090477139,8.03,35.76,151.32999999999998,0
5065.0,9.005592365204466,83.93,130.23000000000002,170.0,0
500.0,18.83398742161878,3.7,100.7,118.29,0
1266.0,18.813725184447147,20.53,90.34,172.41,0
929.0,25.93097333453967,0.0,0.0,13.54,0
2324.0,20.898028196432065,1.04,7.13,35.720000000000006,1
39.0,3.2377581080223825,41.52,106.34,152.67000000000002,0
162.0,0.9397619655782192,2.42,11.02,15.87,0
966.0,6.732202589514204,9.8,27.19,46.34,0
527.0,30.38319053401972,3.13,18.77,89.8,1
1388.0,28.364376855574704,4.12,12.85,49.71999999999999,1
966.0,27.296473,8.56,27.97,81.06,1
97.0,12.93328300405803,75.63,179.70999999999998,267.54999999999995,1
2792.0,25.399368932711766,19.21,28.32,30.56,1
660.0,13.7373205407365,3.39,5.609999999999999,69.36,0
292.0,1.3933471251867793,3.77,8.15,18.92,0
1512.0,21.888527625301027,29.1,61.03,116.62,1
730.0,13.105560534800324,2.78,7.959999999999999,19.91,0
159.0,2.7990810531410406,23.57,62.32,136.97,0
1064.0,24.997625678610166,16.81,33.27,48.44,1
1763.0,5.976630753510828,0.0,0.09,20.33,0
4652.0,6.594945520060762,3.15,29.29,58.79,0
207.0,3.706887929602367,23.72,113.15,201.22,0
4762.0,9.33958725477088,12.77,26.83,44.260000000000005,0
5096.0,30.29911608251812,0.9,3.2,29.6,0
2949.0,46.00594944378263,8.25,27.83,52.9,0
41.0,0.9279360212320218,0.03,0.42,0.6800000000000002,0
4058.0,43.4715082484248,7.21,9.31,17.45,0
1103.0,29.78881688552435,47.06,120.65,200.19,0
696.0,0.9813941543112942,16.66,197.55,291.19000000000005,0
1659.0,8.235075555872518,5.78,16.47,85.09,0
5135.0,58.331160863565344,5.54,11.91,22.790000000000003,0
1788.0,7.417123201587883,53.49,131.47,184.77,1
832.0,14.703539362452256,24.14,49.02,82.37,1
1580.0,1.4568011145394837,5.17,5.24,80.83000000000001,0
44.0,0.9653243801871292,58.72,137.12,169.01999999999998,0
595.0,1.3522407018057625,1.61,2.4400000000000004,24.3,0
1378.0,7.704690069377326,40.07,75.47,135.07,1
1040.0,16.860785495741176,0.82,12.78,35.980000000000004,1
3277.0,10.959328818628554,8.86,14.38,48.24,1
1410.0,14.667815888079248,13.18,37.16,73.13,0
599.0,4.748146082881559,4.21,7.6,11.08,0
59.0,1.3854170213852868,0.0,0.0,1.5399999999999998,0
114.0,2.9606663528729062,0.37,4.13,12.2,0
1516.0,14.993125541982852,0.09,2.4,28.81,1
749.0,3.856543958160415,3.21,4.16,109.38,1
2031.0,17.19752257693776,2.09,8.34,82.42000000000002,1
21.0,5.863212773471741,14.8,41.120000000000005,227.51000000000005,1
254.0,4.629981483311581,9.23,33.58,54.36,0
1487.0,2.7654231996648546,40.07,55.66,69.77000000000001,0
656.0,2.7771727466475022,33.56,71.18,103.01,1
1460.0,10.62906603201805,20.4,41.55,76.21000000000001,1
146.0,2.2771438387407703,21.34,48.21,57.1,1
1452.0,37.26757762713439,58.29,83.93,119.33,1
263.0,13.342372695937204,2.09,71.58,85.55000000000001,1
1707.0,16.72718984637046,6.56,85.46,99.61,0
2689.0,11.67372935280908,14.04,27.35,78.71000000000001,1
4951.0,52.65654126521182,0.03,0.18,2.14,0
1354.0,23.36421636275217,19.89,41.75,91.78,1
646.0,3.417458433246672,14.15,31.26,40.63,0
584.0,10.825021801758927,21.99,99.8,124.62999999999998,0
182.0,4.238351664125168,5.94,12.990000000000002,21.880000000000003,0
1542.0,12.90169639827804,3.56,14.14,30.97,1
4335.0,54.364813769639,15.7,26.23,96.52,0
1148.0,7.675353195263384,28.36,51.51,114.4,1
234.0,4.731245536029114,30.89,248.64,306.98,1
61.0,4.7117373674916845,8.67,69.17,268.71000000000004,0
351.0,20.97137573888273,116.09,294.37,338.24,1
715.0,28.76623451500503,29.12,67.49,112.87,0
137.0,3.1355553914575536,47.51,107.66,159.31,0
595.0,1.3492322483332482,39.46,170.3,293.84,0
3419.0,30.91911614989316,25.24,92.46,126.04,0
906.0,20.1883526450412,7.21,16.05,31.8,1
51.0,4.235672986678226,2.81,7.58,55.53000000000001,0
29.0,4.124319018386397,85.53,181.53,205.82,1
3138.0,56.67813742574487,2.55,7.48,43.78,0
838.0,29.947245121321657,111.58,271.08,318.64,1
283.0,3.541259322307272,1.11,1.11,7.890000000000001,0
43.0,0.9608277973845576,30.87,56.120000000000005,76.89,1
5477.0,39.19135305019056,6.03,18.17,39.370000000000005,0
52.0,2.924781844478109,39.07,153.72,188.65,0
986.0,24.53648584320032,0.02,0.54,271.3,1
781.0,17.027875409965237,4.24,14.04,60.400000000000006,0
1845.0,31.364113895216203,0.21,9.490000000000002,26.270000000000003,1
1760.0,45.40406278452224,0.65,31.23,56.81999999999999,0
13.0,2.944842024016299,89.3,236.24,315.58,1
239.0,28.90864007084912,0.0,0.07,8.1,1
53.0,2.119791324560513,126.76,191.59,231.7,1
49.0,3.1024785849661494,105.64,158.81,236.06,0
2128.0,30.58126224535296,9.91,22.71,34.19,1
685.0,16.19870471049391,110.58,150.11,153.78,0
767.0,10.803454381655332,58.79,65.14,119.14,1
78.0,9.728201491806368,0.0,0.09,28.72,1
1482.0,7.149705606575251,5.78,14.93,47.43,1
3663.0,32.760031264586985,0.0,16.4,71.13000000000001,1
5406.0,48.979241057806895,4.26,9.32,9.57,0
5761.0,15.470684888734588,12.5,22.24,43.86,1
2074.0,19.376386609630003,3.12,49.21,110.95,0
133.0,0.926369172997235,62.91,108.4,203.85,1
723.0,35.94574906185483,40.32,126.46,210.07,1
1758.0,33.86422091745071,69.38,157.7,189.18,0
690.0,12.53647418327811,6.1,12.29,114.0,1
2011.0,32.673847851564034,25.59,27.54,27.54,0
778.0,22.72934862342645,95.45,169.87,266.51,1
1506.0,29.24212567336217,19.64,35.42,52.2,1
303.0,2.342163159493008,10.48,22.020000000000003,116.72,0
925.0,7.656402427741766,4.9,104.34,121.77,0
1285.0,25.95439328643043,0.73,10.16,46.05,1
1854.0,52.02891334523353,22.64,47.42,123.11,0
2514.0,32.2871177597605,20.91,31.69,122.73,1
1044.0,18.14421799352956,13.58,44.56,78.74999999999999,1
586.0,2.088619458247517,36.95,171.19,235.77,0
5271.0,38.946000660287815,6.59,13.23,56.98,0
88.0,2.9448984820169466,0.0,0.0,0.0,0
1752.0,30.091147615478945,19.65,21.44,44.48,1
1404.0,15.394215523888366,5.36,28.25,61.27,1
79.0,8.233405436685024,3.16,20.57,29.11,0
224.0,2.78186346598435,41.98,48.51,98.06,0
73.0,0.9279360212320218,6.0,22.36,41.72,0
1033.0,21.57427864840042,6.03,10.31,122.99,0
2865.0,20.084930830248663,3.45,24.46,26.03,0
352.0,35.266555641072095,3.96,5.33,36.8,1
3209.0,26.98889964652873,26.67,27.9,34.61,0
1700.0,40.11830491288227,12.82,20.84,45.4,0
63.0,4.167052616455466,36.24,169.24,241.57,1
2203.0,25.718402120372115,1.76,23.2,61.02,0
253.0,0.9279360212320218,10.43,12.9,31.070000000000004,0
90.0,4.158832826136174,12.32,72.84,101.86,0
654.0,26.55209647891808,17.89,44.48,47.72,0
269.0,24.876573447742093,0.46,24.83,85.99,1
1046.0,15.059029520474398,26.44,33.52,50.84,0
90.0,0.0,76.32,96.86,126.57,0
10.0,2.935431101477133,12.17,18.88,19.56,0
1946.0,5.541356985555456,4.75,27.56,173.69,1
1454.0,18.4139806156486,1.06,2.35,2.76,1
608.0,31.4709153968862,81.19,144.74,150.78,0
406.0,6.4993257467495305,40.53,70.31,77.28,1
279.0,2.836103577175637,5.43,8.09,17.55,0
371.0,3.5048866350382544,22.13,90.44,149.93,1
2199.0,20.87660037029097,3.31,8.24,111.25,1
3669.0,26.157220396817227,2.28,33.99,52.760000000000005,1
11.0,1.855385510825832,39.95,120.89,188.85,0
1650.0,0.926369172997235,4.64,53.71,132.36,1
190.0,9.238837475306015,40.65,82.28999999999999,196.52,1
39.0,10.457583720168415,57.09,81.75,109.13,1
974.0,21.0136666334983,0.43,9.7,32.0,0
731.0,36.9721192518271,0.48,2.85,2.85,1
1227.0,3.586080799213583,22.82,90.58,192.15,1
5389.0,29.08923727349893,3.3,16.71,21.32,0
836.0,5.216011917332058,30.05,122.92,213.39,0
1955.0,30.25822671076241,4.38,28.03,84.75999999999999,0
124.0,12.523591942861296,19.78,46.18,154.10000000000002,1
5387.0,13.692879511826227,10.78,43.1,98.61,0
289.0,11.565823006032677,0.87,29.570000000000004,121.4,1
5672.0,6.556762003427905,15.81,31.27,44.03,0
2837.0,37.47373828386442,9.13,15.260000000000002,45.77,0
1938.0,9.02774863515962,0.14,23.85,45.03,1
1815.0,10.414054447686908,7.89,23.08,87.81,1
1591.0,6.345281846258718,2.78,12.99,45.38,1
